Date,Open,High,Low,Close,Volume,Adj Close
2012-11-29,141.990005,142.509995,141.369995,142.119995,151085900,131.56536
2012-11-28,139.759995,141.539993,139.00,141.460007,177086500,130.954386
2012-11-27,140.910004,141.389999,140.240005,140.330002,128646200,129.908302
2012-11-26,140.649994,141.360001,140.190002,141.050003,100124400,130.574832
2012-11-23,140.130005,141.399994,140.039993,141.350006,65409200,130.852555
2012-11-21,139.309998,139.570007,139.029999,139.449997,81710800,129.093651
2012-11-20,138.910004,139.419998,138.080002,139.190002,119807400,128.852965
2012-11-19,137.899994,139.149994,136.410004,139.130005,151495800,128.797423
2012-11-16,135.899994,136.639999,134.699997,136.369995,239483900,126.242388
2012-11-15,135.979996,136.490005,135.179993,135.699997,178128400,125.622147
2012-11-14,138.210007,138.429993,135.619995,135.929993,191505000,125.835062
2012-11-13,137.539993,139.25,137.360001,137.789993,123018300,127.556929
2012-11-12,138.589996,138.809998,137.960007,138.270004,97677500,128.001291
2012-11-09,137.619995,139.440002,137.550003,138.160004,201055300,127.89946
2012-11-08,139.699997,140.410004,137.929993,138.039993,181517300,127.788362
2012-11-07,141.660004,141.679993,139.059998,139.720001,264304500,129.343603
2012-11-06,142.279999,143.520004,142.130005,142.960007,107068100,132.342988
2012-11-05,141.350006,142.169998,140.929993,141.850006,98378500,131.315422
2012-11-02,143.679993,143.720001,141.410004,141.559998,137702200,131.046951
2012-11-01,141.649994,143.009995,141.520004,142.830002,100995600,132.222638
2012-10-31,141.850006,142.029999,140.679993,141.350006,103438500,130.852555
2012-10-26,141.300003,141.839996,140.389999,141.350006,146023500,130.852555
2012-10-25,142.020004,142.279999,140.570007,141.429993,134457400,130.926601
2012-10-24,141.929993,142.100006,140.800003,141.020004,120179400,130.547061
2012-10-23,141.860001,142.059998,140.830002,141.419998,192056300,130.917349
2012-10-22,143.149994,143.669998,142.279999,143.410004,125578600,132.759565
2012-10-19,145.550003,145.559998,143.050003,143.389999,185645200,132.741047
2012-10-18,145.820007,146.520004,145.330002,145.820007,148108500,134.990588
2012-10-17,145.639999,146.320007,145.419998,146.199997,128834100,135.342358
2012-10-16,144.759995,145.639999,144.660004,145.539993,108815500,134.73137
2012-10-15,143.229996,144.229996,142.770004,144.080002,107689100,133.379806
2012-10-12,143.460007,143.949997,142.580002,142.889999,124181900,132.278179
2012-10-11,144.279999,144.490005,143.330002,143.360001,123601500,132.713276
2012-10-10,144.179993,144.320007,143.089996,143.279999,124247500,132.639215
2012-10-09,145.529999,145.649994,144.149994,144.199997,148872900,133.490889
2012-10-08,145.600006,146.119995,145.309998,145.639999,78415400,134.823949
2012-10-05,146.910004,147.160004,145.699997,146.139999,124842100,135.286816
2012-10-04,145.639999,146.339996,145.440002,146.130005,124311600,135.277564
2012-10-03,144.889999,145.429993,144.130005,145.089996,121283100,134.314792
2012-10-02,144.919998,145.149994,143.830002,144.50,113422200,133.768612
2012-10-01,144.520004,145.690002,144.009995,144.350006,135911200,133.629758
2012-09-28,144.089996,144.559998,143.460007,143.970001,150696100,133.277974
2012-09-27,143.889999,144.970001,143.509995,144.639999,111830300,133.898215
2012-09-26,144.070007,144.110001,142.949997,143.289993,146502200,132.648468
2012-09-25,145.960007,146.240005,144.059998,144.100006,133165200,133.398324
2012-09-24,145.149994,145.979996,145.039993,145.649994,95682000,134.833201
2012-09-21,146.639999,146.669998,145.809998,145.869995,108737500,135.036864
2012-09-20,146.029999,146.789993,145.630005,146.710007,154009800,135.093351
2012-09-19,146.789993,147.169998,146.410004,146.699997,128318300,135.084133
2012-09-18,146.490005,146.809998,146.25,146.619995,98326600,135.010466
2012-09-17,146.940002,147.190002,146.369995,146.740005,119427800,135.120974
2012-09-14,146.880005,148.110001,146.759995,147.240005,169777000,135.581384
2012-09-13,144.369995,147.039993,143.990005,146.589996,225470200,134.982843
2012-09-12,144.389999,144.550003,143.899994,144.389999,87640900,132.957044
2012-09-11,143.600006,144.369995,143.559998,143.910004,88760000,132.515055
2012-09-10,144.190002,144.440002,143.460007,143.509995,86458500,132.146719
2012-09-07,144.009995,144.389999,143.880005,144.330002,107272100,132.901797
2012-09-06,141.759995,143.779999,141.75,143.770004,158272500,132.386141
2012-09-05,141.089996,141.470001,140.630005,140.910004,100660300,129.752598
2012-09-04,141.039993,141.460007,140.130005,141.029999,120226200,129.863092
2012-08-31,141.289993,141.820007,140.360001,141.160004,151970400,129.982803
2012-08-30,140.899994,140.940002,140.190002,140.490005,96589900,129.365856
2012-08-29,141.520004,141.889999,141.119995,141.509995,65421300,130.305081
2012-08-28,141.179993,141.839996,140.970001,141.399994,75689600,130.20379
2012-08-27,141.889999,142.080002,141.339996,141.539993,68785900,130.332704
2012-08-24,140.309998,141.830002,140.220001,141.509995,99481200,130.305081
2012-08-23,141.470001,141.479996,140.440002,140.660004,111466400,129.522393
2012-08-22,141.399994,142.050003,141.070007,141.820007,133243500,130.590547
2012-08-21,142.539993,143.089996,141.449997,141.759995,105581100,130.535286
2012-08-20,141.979996,142.220001,141.589996,142.190002,78255700,130.931245
2012-08-17,142.229996,142.300003,141.860001,142.179993,90813700,130.922028
2012-08-16,141.149994,142.160004,140.800003,141.990005,112014200,130.747084
2012-08-15,140.639999,141.190002,140.550003,140.949997,71085900,129.789425
2012-08-14,141.289993,141.380005,140.369995,140.789993,102379400,129.64209
2012-08-13,140.600006,140.839996,140.039993,140.770004,79426900,129.623684
2012-08-10,140.039993,140.889999,139.809998,140.839996,99792700,129.688134
2012-08-09,140.289993,140.889999,140.149994,140.610001,90291700,129.47635
2012-08-08,139.850006,140.649994,139.809998,140.490005,89754700,129.365856
2012-08-07,140.179993,140.919998,140.029999,140.320007,109545100,129.209318
2012-08-06,139.720001,140.169998,139.559998,139.619995,86326200,128.564734
2012-08-03,138.559998,139.639999,136.679993,139.350006,157825000,128.316123
2012-08-02,136.550003,137.570007,135.580002,136.639999,199556600,125.820697
2012-08-01,138.699997,138.729996,137.399994,137.589996,138293800,126.695473
2012-07-31,138.490005,138.869995,137.710007,137.710007,120575900,126.80598
2012-07-30,138.520004,139.339996,138.270004,138.679993,106782000,127.699162
2012-07-27,136.889999,139.070007,136.139999,138.679993,236768900,127.699162
2012-07-26,135.889999,136.460007,135.259995,136.169998,156526500,125.387911
2012-07-25,134.210007,134.559998,133.25,133.960007,129122300,123.352909
2012-07-24,135.190002,135.25,133.029999,133.929993,173301200,123.325272
2012-07-23,134.470001,136.380005,133.839996,135.089996,145210900,124.393425
2012-07-20,136.949997,137.160004,136.320007,136.470001,142904500,125.66416
2012-07-19,137.649994,138.179993,137.210007,137.729996,129847300,126.824387
2012-07-18,136.039993,137.639999,135.960007,137.369995,113349700,126.492891
2012-07-17,135.970001,136.639999,134.550003,136.360001,138860300,125.562869
2012-07-16,135.440002,135.830002,134.899994,135.429993,97525200,124.7065
2012-07-13,133.860001,135.889999,133.839996,135.75,129642600,125.001169
2012-07-12,133.380005,134.229996,132.600006,133.509995,143583200,122.93853
2012-07-11,134.210007,134.600006,133.380005,134.160004,141733400,123.53707
2012-07-10,136.009995,136.229996,133.679993,134.139999,167884800,123.51865
2012-07-09,135.380005,135.570007,134.699997,135.320007,103780500,124.605224
2012-07-06,135.470001,135.770004,134.850006,135.490005,151192100,124.761761
2012-07-05,136.899994,137.800003,136.289993,136.789993,126177500,125.958815
2012-07-03,136.479996,137.509995,136.339996,137.410004,80450000,126.529732
2012-07-02,136.479996,136.649994,135.520004,136.509995,129524500,125.700986
2012-06-29,135.199997,136.270004,134.850006,136.100006,212250900,125.323461
2012-06-28,132.289993,132.990005,131.279999,132.789993,169242100,122.275539
2012-06-27,132.419998,133.429993,131.970001,133.169998,108088000,122.625455
2012-06-26,131.699997,132.380005,130.929993,131.979996,141634000,121.529678
2012-06-25,132.050003,132.100006,130.850006,131.320007,146375700,120.921948
2012-06-22,133.130005,133.710007,132.619995,133.460007,130029200,122.8925
2012-06-21,135.639999,135.779999,132.330002,132.440002,205272200,121.953261
2012-06-20,135.710007,136.100006,134.270004,135.479996,206451800,124.752544
2012-06-19,135.080002,136.25,134.369995,135.699997,137382600,124.955125
2012-06-18,133.580002,134.729996,133.279999,134.399994,131360900,123.758058
2012-06-15,133.380005,134.259995,133.100006,134.139999,169444500,123.51865
2012-06-14,132.339996,134.00,131.979996,133.470001,230615500,122.26818
2012-06-13,132.529999,133.360001,131.619995,132.070007,172223900,120.985684
2012-06-12,131.789993,133.009995,131.160004,132.919998,181931800,121.764338
2012-06-11,134.169998,134.25,131.279999,131.410004,169756100,120.381073
2012-06-08,131.710007,133.130005,131.289993,133.100006,143915400,121.929238
2012-06-07,133.470001,133.529999,131.779999,132.050003,184772700,120.967359
2012-06-06,129.970001,132.029999,129.929993,131.970001,184202800,120.894072
2012-06-05,127.849998,129.259995,127.779999,129.070007,164149400,118.237467
2012-06-04,128.389999,128.740005,127.139999,128.100006,202545800,117.348876
2012-06-01,129.410004,131.50,128.160004,128.160004,253240900,117.403838
2012-05-31,131.710007,132.449997,130.339996,131.470001,196186000,120.436035
2012-05-30,132.559998,133.690002,131.490005,131.759995,162370400,120.70169
2012-05-29,133.160004,133.929993,131.169998,133.699997,152883500,122.478873
2012-05-25,132.479996,132.850006,131.779999,132.100006,135465600,121.013165
2012-05-24,132.630005,132.839996,131.419998,132.529999,167357600,121.40707
2012-05-23,131.25,132.460007,129.990005,132.270004,204958400,121.168896
2012-05-22,132.309998,133.229996,131.339996,132.199997,197531200,121.104764
2012-05-21,130.160004,132.020004,129.949997,131.970001,177861100,120.894072
2012-05-18,131.369995,131.600006,129.550003,129.740005,319615900,118.851234
2012-05-17,132.860001,133.020004,130.789993,130.860001,247992900,119.877231
2012-05-16,133.940002,134.550003,132.800003,132.830002,207265500,121.681894
2012-05-15,134.020004,134.809998,133.130005,133.339996,207629300,122.149086
2012-05-14,134.309998,135.610001,133.910004,134.110001,163910000,122.854466
2012-05-11,135.169998,136.869995,135.110001,135.610001,153032400,124.228574
2012-05-10,136.679993,136.850006,135.710007,136.020004,150600000,124.604167
2012-05-09,135.100006,136.610001,134.490005,135.740005,220752500,124.347668
2012-05-08,136.279999,136.770004,134.919998,136.550003,213377700,125.089685
2012-05-07,136.509995,137.559998,136.460007,137.100006,127765900,125.593527
2012-05-04,138.520004,139.300003,136.919998,137.00,193927300,125.501915
2012-05-03,140.339996,140.449997,138.990005,139.25,143759700,127.563077
2012-05-02,139.919998,140.460007,139.460007,140.320007,121081000,128.543281
2012-05-01,139.789993,141.660004,139.630005,140.740005,138832200,128.92803
2012-04-30,140.110001,140.210007,139.490005,139.869995,115092200,128.131038
2012-04-27,140.580002,140.789993,139.800003,140.389999,130725000,128.607399
2012-04-26,138.889999,140.320007,138.809998,140.160004,136291600,128.396707
2012-04-25,138.649994,139.25,138.529999,139.190002,150252200,127.508115
2012-04-24,136.910004,137.660004,136.800003,137.309998,137484200,125.785895
2012-04-23,136.539993,136.910004,135.940002,136.789993,171844900,125.309533
2012-04-20,138.330002,138.830002,137.869995,137.949997,143199600,126.37218
2012-04-19,138.630005,139.149994,137.070007,137.720001,198666700,126.161488
2012-04-18,138.460007,139.080002,138.380005,138.610001,123884200,126.976792
2012-04-17,137.839996,139.360001,137.699997,139.080002,147877600,127.407347
2012-04-16,137.839996,138.039993,136.580002,137.050003,147825300,125.547721
2012-04-13,138.470001,138.820007,137.009995,137.139999,169246700,125.630164
2012-04-12,137.130005,138.899994,137.029999,138.789993,154321500,127.141678
2012-04-11,137.289993,137.539993,136.75,137.00,154133000,125.501915
2012-04-10,137.949997,138.339996,135.759995,135.899994,235360300,124.494229
2012-04-09,138.029999,139.839996,137.839996,138.220001,127555900,126.619524
2012-04-05,139.380005,140.199997,139.259995,139.789993,137439400,128.05775
2012-04-04,140.220001,140.339996,139.339996,139.860001,146896000,128.121882
2012-04-03,141.639999,141.880005,140.429993,141.259995,155806700,129.404378
2012-04-02,140.639999,142.210007,140.360001,141.839996,151741100,129.935701
2012-03-30,140.919998,141.050003,140.050003,140.809998,135486800,128.992148
2012-03-29,139.639999,140.490005,139.089996,140.229996,164963700,128.460824
2012-03-28,141.100006,141.320007,139.639999,140.470001,148562100,128.680687
2012-03-27,141.740005,141.830002,141.080002,141.169998,119868500,129.321935
2012-03-26,140.649994,141.610001,140.600006,141.610001,120164000,129.725009
2012-03-23,139.320007,139.809998,138.550003,139.649994,120521000,127.929501
2012-03-22,139.179993,139.550003,138.740005,139.199997,135216700,127.517271
2012-03-21,140.520004,140.649994,139.919998,140.210007,122388400,128.442513
2012-03-20,140.050003,140.610001,139.639999,140.440002,121729700,128.653206
2012-03-19,140.210007,141.279999,140.110001,140.850006,125291100,129.028799
2012-03-16,140.360001,140.479996,140.00,140.300003,152893500,128.524956
2012-03-15,140.119995,140.779999,139.759995,140.720001,165118500,128.347235
2012-03-14,140.100006,140.449997,139.479996,139.910004,145163600,127.608456
2012-03-13,138.320007,140.130005,138.089996,140.059998,184090500,127.745262
2012-03-12,137.550003,137.759995,137.089996,137.580002,104003500,125.483319
2012-03-09,137.300003,137.929993,137.130005,137.570007,122836800,125.474203
2012-03-08,136.520004,137.320007,136.240005,137.039993,116968900,124.99079
2012-03-07,135.059998,135.910004,134.929993,135.690002,143692200,123.759497
2012-03-06,135.350006,135.429993,134.360001,134.75,202129900,122.902144
2012-03-05,137.100006,137.199997,136.279999,136.75,140765000,124.726295
2012-03-02,137.639999,137.820007,137.00,137.309998,120638300,125.237055
2012-03-01,137.309998,137.990005,136.929993,137.729996,145023500,125.620125
2012-02-29,137.759995,138.190002,136.539993,137.020004,185934700,124.972559
2012-02-28,137.199997,137.720001,136.929993,137.559998,129355900,125.465073
2012-02-27,136.020004,137.529999,135.800003,137.160004,145728900,125.100249
2012-02-24,136.929993,137.199997,136.630005,136.929993,105539100,124.890462
2012-02-23,135.960007,136.729996,135.50,136.630005,137704300,124.61685
2012-02-22,136.259995,136.550003,135.789993,136.029999,124455300,124.069599
2012-02-21,136.729996,137.050003,136.050003,136.470001,134042300,124.470915
2012-02-17,136.520004,136.630005,135.960007,136.410004,129869400,124.416192
2012-02-16,134.570007,136.169998,134.330002,136.050003,186567800,124.087845
2012-02-15,135.630005,135.830002,134.289993,134.559998,195195100,122.728848
2012-02-14,135.00,135.270004,134.25,135.190002,165329500,123.303459
2012-02-13,135.320007,135.520004,134.740005,135.360001,115841900,123.458511
2012-02-10,134.160004,134.470001,133.839996,134.360001,167907500,122.546435
2012-02-09,135.410004,135.589996,134.559998,135.360001,148602900,123.458511
2012-02-08,134.860001,135.220001,134.309998,135.190002,139361400,123.303459
2012-02-07,134.169998,135.020004,133.639999,134.789993,135528100,122.938621
2012-02-06,133.979996,134.509995,133.830002,134.449997,107694500,122.628519
2012-02-03,134.00,134.619995,133.770004,134.539993,160598500,122.710602
2012-02-02,132.729996,133.020004,132.210007,132.679993,113090400,121.014142
2012-02-01,132.289993,133.139999,132.130005,132.470001,166234500,120.822614
2012-01-31,132.020004,132.179993,130.679993,131.320007,157212000,119.773733
2012-01-30,130.509995,131.440002,130.059998,131.369995,147311800,119.819325
2012-01-27,131.240005,132.050003,131.149994,131.820007,135259100,120.22977
2012-01-26,133.149994,133.399994,131.360001,131.880005,184880500,120.284493
2012-01-25,131.259995,132.869995,130.75,132.559998,198613200,120.904697
2012-01-24,130.800003,131.50,130.600006,131.460007,103083300,119.901423
2012-01-23,131.509995,132.25,130.979996,131.610001,129295800,120.038228
2012-01-20,131.240005,131.949997,130.919998,131.949997,138230200,120.348331
2012-01-19,131.220001,131.570007,130.800003,131.460007,126328900,119.901423
2012-01-18,129.309998,130.839996,129.080002,130.770004,163395200,119.272088
2012-01-17,130.080002,130.320007,128.899994,129.339996,132209200,117.967814
2012-01-13,128.639999,129.050003,127.720001,128.839996,179836200,117.511776
2012-01-12,129.570007,129.699997,128.539993,129.509995,118983700,118.122865
2012-01-11,128.729996,129.369995,128.520004,129.199997,111540700,117.840124
2012-01-10,129.389999,129.649994,128.949997,129.130005,115282000,117.776286
2012-01-09,128.00,128.179993,127.410004,128.020004,99530200,116.763881
2012-01-06,128.199997,128.220001,127.290001,127.709999,148050000,116.481133
2012-01-05,127.010002,128.229996,126.43,128.039993,173895000,116.782113
2012-01-04,127.199997,127.809998,126.709999,127.699997,127186500,116.472011
2012-01-03,127.760002,128.380005,127.43,127.50,193697900,116.289598
2011-12-30,126.019997,126.330002,125.50,125.50,95599000,114.465448
2011-12-29,125.239998,126.25,124.860001,126.120003,123507200,115.030937
2011-12-28,126.510002,126.529999,124.730003,124.830002,119107100,113.854359
2011-12-27,126.169998,126.82,126.059998,126.489998,86075700,115.3684
2011-12-23,125.669998,126.43,125.410004,126.389999,92187200,115.277194
2011-12-22,124.629997,125.400002,124.230003,125.269997,119465400,114.255667
2011-12-21,123.93,124.360001,122.75,124.169998,194230900,113.252386
2011-12-20,122.18,124.139999,120.370003,123.93,225418100,113.03349
2011-12-19,122.059998,122.32,120.029999,120.290001,183903000,109.713536
2011-12-16,122.230003,122.949997,121.300003,121.589996,220481400,110.89923
2011-12-15,123.029999,123.199997,121.989998,122.18,199109200,110.735056
2011-12-14,122.559998,123.029999,121.470001,121.739998,238618800,110.33627
2011-12-13,124.860001,125.57,122.449997,123.050003,245159800,111.523563
2011-12-12,124.949997,124.970001,123.160004,124.209999,215826100,112.574899
2011-12-09,124.510002,126.370003,124.400002,126.050003,209111400,114.242545
2011-12-08,125.900002,126.18,123.650002,123.949997,240862800,112.339252
2011-12-07,125.839996,127.260002,124.970001,126.730003,237802500,114.858848
2011-12-06,126.209999,127.110001,125.760002,126.260002,178842100,114.432873
2011-12-05,126.839996,127.18,125.440002,126.220001,225263900,114.396619
2011-12-02,126.120003,126.50,124.779999,124.860001,221109700,113.164013
2011-12-01,124.849998,125.639999,124.43,124.970001,176954800,113.26371
2011-11-30,123.489998,125.220001,120.00,124.989998,324439500,113.281833
2011-11-29,120.050003,121.00,119.610001,120.050003,199241500,108.804582
2011-11-28,119.540001,120.18,118.82,119.709999,210686000,108.496427
2011-11-25,116.379997,117.699997,116.199997,116.339996,99557000,105.442102
2011-11-23,118.07,119.190002,116.559998,116.559998,224329100,105.641495
2011-11-22,119.400002,120.099998,118.519997,119.190002,216494900,108.02514
2011-11-21,120.199997,120.349998,118.650002,119.660004,229611600,108.451115
2011-11-18,122.50,122.75,121.470001,121.980003,215580400,110.553793
2011-11-17,123.849998,124.160004,121.230003,122.110001,331219600,110.671613
2011-11-16,124.809998,126.339996,123.900002,124.080002,235782500,112.457079
2011-11-15,125.169998,126.75,124.720001,126.080002,184709400,114.269734
2011-11-14,126.190002,127.449997,124.919998,125.459999,159258300,113.707808
2011-11-11,125.830002,126.989998,125.790001,126.660004,189924400,114.795405
2011-11-10,124.790001,124.940002,123.019997,124.32,231866500,112.674596
2011-11-09,124.889999,125.800003,122.860001,123.160004,337982000,111.62326
2011-11-08,126.919998,128.020004,125.709999,127.879997,224426300,115.901118
2011-11-07,125.389999,126.389999,124.199997,126.260002,196617200,114.432873
2011-11-04,125.230003,125.699997,124.010002,125.480003,249401600,113.725939
2011-11-03,125.269997,126.50,123.599998,126.25,291174800,114.423807
2011-11-02,123.830002,124.400002,122.790001,123.989998,244717600,112.375506
2011-11-01,122.029999,123.510002,121.519997,122.00,416565800,110.571917
2011-10-31,127.160004,128.619995,125.32,125.50,228146700,113.744062
2011-10-28,128.00,128.850006,127.800003,128.600006,225906500,116.553682
2011-10-27,127.629997,129.419998,126.610001,128.630005,393220200,116.580871
2011-10-26,124.349998,124.769997,122.209999,124.300003,289053800,112.656472
2011-10-25,124.889999,124.949997,122.779999,123.050003,268596800,111.523563
2011-10-24,124.169998,125.800003,124.059998,125.489998,203215600,113.734997
2011-10-21,123.089996,124.120003,122.720001,123.970001,278999400,112.357383
2011-10-20,121.43,122.099998,119.82,121.660004,262075600,110.263769
2011-10-19,122.379997,123.080002,120.709999,121.129997,226601300,109.78341
2011-10-18,120.139999,123.50,119.199997,122.580002,318857900,111.097588
2011-10-17,121.989998,122.550003,119.93,120.230003,202311600,108.967721
2011-10-14,121.910004,122.599998,121.230003,122.57,211397600,111.088523
2011-10-13,120.040001,120.870003,119.120003,120.510002,212538800,109.221491
2011-10-12,120.599998,122.139999,120.330002,120.75,281544900,109.439008
2011-10-11,118.870003,120.040001,118.75,119.699997,209088000,108.487362
2011-10-10,117.68,119.629997,117.669998,119.580002,230666300,108.378607
2011-10-07,117.169998,117.25,115.059998,115.709999,312657900,104.871118
2011-10-06,114.360001,116.660004,113.510002,116.489998,257800800,105.578052
2011-10-05,112.620003,114.720001,111.580002,114.419998,284108000,103.701955
2011-10-04,108.349998,112.580002,107.43,112.339996,459177500,101.816793
2011-10-03,112.489998,113.949997,109.809998,109.93,365136800,99.632548
2011-09-30,114.449997,115.449997,113.07,113.150002,288392300,102.550923
2011-09-29,117.050003,117.629997,113.93,116.050003,298108900,105.179273
2011-09-28,117.779999,118.489998,114.970001,115.139999,286696800,104.354512
2011-09-27,118.529999,119.559998,116.839996,117.540001,311753900,106.529699
2011-09-26,114.610001,116.400002,112.980003,116.239998,260673700,105.35147
2011-09-23,112.110001,114.160004,112.019997,113.540001,307242500,102.90439
2011-09-22,113.25,114.209999,111.300003,112.860001,513911300,102.288087
2011-09-21,120.230003,120.599998,116.440002,116.629997,316251300,105.704937
2011-09-20,120.82,121.989998,120.010002,120.169998,218932200,108.913337
2011-09-19,119.529999,120.93,118.720001,120.309998,241517000,109.040222
2011-09-16,121.290001,121.970001,120.32,121.519997,284528300,110.136877
2011-09-15,120.650002,121.470001,119.400002,121.43,326777200,109.488859
2011-09-14,118.339996,120.800003,116.720001,119.370003,319389500,107.631437
2011-09-13,117.050003,118.18,116.220001,117.739998,272514700,106.161723
2011-09-12,114.470001,116.760002,114.050003,116.669998,305793500,105.196945
2011-09-09,117.68,119.059998,115.279999,115.919998,380195100,104.520698
2011-09-08,119.57,120.940002,118.769997,119.040001,250568200,107.333887
2011-09-07,118.760002,120.339996,118.360001,120.290001,209803200,108.460965
2011-09-06,114.389999,117.160004,114.379997,116.989998,285130500,105.485476
2011-09-02,118.419998,120.870003,117.43,117.849998,255517200,106.260907
2011-09-01,122.290001,123.400002,120.779999,120.940002,254585900,109.047047
2011-08-31,122.459999,123.510002,121.300003,122.220001,301828400,110.201173
2011-08-30,120.830002,122.43,119.260002,121.68,241315700,109.714275
2011-08-29,119.559998,121.43,118.059998,121.360001,190977200,109.425743
2011-08-26,115.690002,118.510002,113.849998,117.970001,314495900,106.369108
2011-08-25,118.730003,119.400002,115.870003,116.279999,312365400,104.845297
2011-08-24,116.190002,118.239998,115.919998,118.080002,246869700,106.468292
2011-08-23,113.150002,116.57,112.580002,116.440002,331136600,104.989566
2011-08-22,115.169998,115.230003,112.410004,112.730003,275090600,101.6444
2011-08-19,112.959999,115.879997,112.50,112.639999,428281300,101.563247
2011-08-18,116.50,119.709999,113.389999,114.510002,512956300,103.249358
2011-08-17,120.25,121.199997,118.720001,119.669998,238201100,107.901932
2011-08-16,119.470001,120.690002,118.309998,119.589996,294095200,107.829797
2011-08-15,119.190002,120.739998,119.00,120.620003,258810600,108.758515
2011-08-12,118.400002,119.209999,117.279999,118.120003,313731600,106.504359
2011-08-11,113.260002,118.919998,112.32,117.330002,487979700,105.792045
2011-08-10,115.260002,116.279999,111.949997,112.290001,662607400,101.247666
2011-08-09,114.07,117.639999,110.269997,117.480003,717828700,105.927296
2011-08-08,116.910004,120.120003,112.019997,112.260002,702263900,101.220617
2011-08-05,121.760002,122.07,116.860001,120.080002,655619200,108.271617
2011-08-04,124.419998,124.620003,120.059998,120.260002,520721800,108.433916
2011-08-03,125.660004,126.309998,123.529999,126.169998,370830800,113.762737
2011-08-02,127.809998,128.50,125.489998,125.489998,346653800,113.149606
2011-08-01,130.839996,130.960007,127.529999,128.779999,325790900,116.116076
2011-07-29,128.910004,130.550003,127.970001,129.330002,307038400,116.611993
2011-07-28,130.600006,131.770004,130.009995,130.220001,207939900,117.414472
2011-07-27,132.589996,132.630005,130.429993,130.600006,249020100,117.757108
2011-07-26,133.740005,133.960007,133.029999,133.330002,131278200,120.218643
2011-07-25,133.300003,134.490005,133.160004,133.830002,136653800,120.669474
2011-07-22,134.520004,134.720001,133.759995,134.580002,126019400,121.345721
2011-07-21,133.399994,134.820007,132.669998,134.490005,245246300,121.264574
2011-07-20,133.070007,133.149994,132.419998,132.649994,137145400,119.605505
2011-07-19,131.339996,132.889999,131.309998,132.729996,166554900,119.67764
2011-07-18,131.080002,131.279999,129.630005,130.610001,196872100,117.76612
2011-07-15,131.660004,131.869995,130.770004,131.690002,220012800,118.739917
2011-07-14,132.169998,132.779999,130.679993,130.929993,226111800,118.054645
2011-07-13,132.089996,133.220001,131.520004,131.839996,204062600,118.875161
2011-07-12,131.690002,132.779999,131.360001,131.399994,214675700,118.478427
2011-07-11,132.75,133.179993,131.660004,131.970001,195918600,118.992381
2011-07-08,133.830002,135.360001,133.389999,134.399994,194100500,121.183414
2011-07-07,135.160004,135.699997,134.880005,135.360001,170464200,122.049016
2011-07-06,133.490005,134.139999,133.110001,133.970001,143331600,120.795706
2011-07-05,133.779999,134.080002,133.389999,133.809998,165936000,120.651437
2011-07-01,132.089996,134.100006,131.779999,133.919998,202385700,120.75062
2011-06-30,131.139999,132.179993,130.710007,131.970001,223322700,118.992381
2011-06-29,130.199997,130.929993,129.630005,130.720001,244295500,117.865303
2011-06-28,128.449997,129.630005,128.270004,129.610001,165556300,116.864458
2011-06-27,126.889999,128.429993,126.639999,127.940002,168904700,115.358683
2011-06-24,128.270004,128.369995,126.620003,126.809998,226129300,114.3398
2011-06-23,127.160004,128.639999,126.190002,128.300003,334286500,115.683282
2011-06-22,129.050003,129.809998,128.589996,128.669998,176703000,116.016893
2011-06-21,128.360001,129.699997,127.75,129.449997,193157300,116.720188
2011-06-20,126.620003,127.970001,126.580002,127.699997,159479000,115.142279
2011-06-17,127.93,127.940002,126.620003,127.050003,233284900,114.556204
2011-06-16,127.059998,127.970001,126.32,127.300003,308032800,114.215375
2011-06-15,128.240005,129.300003,126.68,127.019997,300958000,113.964149
2011-06-14,128.869995,129.770004,128.820007,129.320007,160570400,116.027751
2011-06-13,127.889999,128.240005,127.050003,127.699997,207599800,114.574255
2011-06-10,128.850006,128.929993,127.260002,127.599998,238629400,114.484535
2011-06-09,128.770004,129.929993,128.460007,129.399994,160964400,116.099516
2011-06-08,128.759995,129.190002,128.179993,128.419998,198696400,115.22025
2011-06-07,129.699997,130.070007,128.850006,128.960007,161660500,115.704754
2011-06-06,130.089996,130.360001,128.869995,129.039993,179951200,115.776519
2011-06-03,130.149994,131.419998,130.080002,130.419998,234690200,117.014679
2011-06-02,131.960007,132.240005,130.960007,131.729996,200466800,118.190027
2011-06-01,134.509995,134.919998,131.759995,131.869995,233094300,118.315637
2011-05-31,134.770004,134.919998,133.839996,134.899994,164731200,121.034195
2011-05-27,133.369995,133.869995,132.960007,133.509995,120921900,119.787067
2011-05-26,132.029999,133.240005,131.779999,133.00,164850000,119.329493
2011-05-25,131.419998,132.940002,131.380005,132.389999,151050100,118.782192
2011-05-24,132.440002,132.729996,131.699997,131.949997,147199600,118.387415
2011-05-23,131.979996,132.720001,131.589996,132.059998,168700000,118.48611
2011-05-20,134.330002,134.679993,133.360001,133.610001,182594900,119.876794
2011-05-19,134.800003,135.029999,133.940002,134.679993,119489500,120.836806
2011-05-18,133.240005,134.50,132.949997,134.360001,135217900,120.549705
2011-05-17,132.690002,133.350006,132.119995,133.169998,192686200,119.482018
2011-05-16,133.559998,134.610001,132.970001,133.190002,141675400,119.499966
2011-05-13,135.149994,135.339996,133.559998,134.039993,157444900,120.26259
2011-05-12,134.080002,135.360001,133.389999,135.080002,171550700,121.1957
